"","lon","lat","ele","site_name"
"200",-71.368804137,42.700457976,20.713,"12"
"201",-71.36880412,42.700457929,20.713,"12"
"202",-71.368804103,42.700457886,20.714,"12"
"203",-71.368804085,42.700457845,20.714,"12"
"204",-71.368804068,42.700457807,20.714,"12"
"205",-71.36880405,42.700457771,20.715,"12"
"206",-71.368804033,42.700457738,20.715,"12"
"207",-71.368804015,42.700457707,20.716,"12"
"208",-71.368803997,42.700457678,20.716,"12"
"209",-71.36880398,42.700457651,20.717,"12"
"210",-71.368803963,42.700457625,20.718,"12"
"211",-71.368803946,42.7004576,20.719,"12"
"212",-71.36880393,42.700457576,20.72,"12"
"213",-71.368803913,42.700457555,20.722,"12"
"214",-71.368803897,42.700457534,20.723,"12"
"215",-71.36880388,42.700457514,20.725,"12"
"216",-71.368803864,42.700457495,20.726,"12"
"217",-71.368803847,42.700457477,20.728,"12"
"218",-71.36880383,42.70045746,20.73,"12"
"219",-71.368803813,42.700457444,20.732,"12"
"220",-71.368803797,42.700457428,20.734,"12"
"221",-71.368803781,42.700457413,20.737,"12"
"222",-71.368803765,42.700457399,20.739,"12"
"223",-71.368803749,42.700457385,20.741,"12"
"224",-71.368803739,42.700457375,20.744,"12"
"225",-71.368803732,42.700457368,20.746,"12"
"226",-71.368803732,42.700457366,20.747,"12"
"227",-71.368803735,42.700457366,20.749,"12"
"228",-71.36880374,42.700457366,20.75,"12"
"229",-71.368803741,42.700457366,20.751,"12"
"230",-71.368803739,42.700457364,20.752,"12"
"231",-71.368803742,42.700457364,20.752,"12"
"232",-71.368803748,42.700457365,20.753,"12"
"233",-71.368803755,42.700457368,20.754,"12"
"234",-71.368803761,42.70045737,20.754,"12"
"235",-71.368803762,42.700457371,20.754,"12"
"236",-71.368803761,42.70045737,20.755,"12"
"237",-71.368803761,42.70045737,20.755,"12"
"238",-71.368803764,42.700457371,20.756,"12"
"239",-71.368803766,42.700457373,20.756,"12"
"240",-71.368803767,42.700457374,20.756,"12"
"241",-71.368803763,42.700457374,20.757,"12"
"242",-71.36880376,42.700457374,20.757,"12"
"243",-71.368803759,42.700457375,20.757,"12"
"244",-71.368803757,42.700457376,20.758,"12"
"245",-71.368803754,42.700457377,20.758,"12"
"246",-71.368803749,42.700457376,20.758,"12"
"247",-71.36880374,42.700457376,20.759,"12"
"248",-71.36880373,42.700457377,20.759,"12"
"249",-71.368803724,42.700457379,20.759,"12"
"250",-71.36880372,42.700457382,20.76,"12"
"251",-71.368803714,42.700457383,20.76,"12"
"252",-71.36880371,42.700457386,20.76,"12"
"253",-71.368803705,42.700457387,20.76,"12"
"254",-71.368803697,42.70045739,20.76,"12"
"255",-71.368803689,42.700457394,20.76,"12"
"256",-71.368803681,42.700457398,20.76,"12"
"257",-71.368803675,42.700457402,20.759,"12"
"258",-71.36880367,42.700457404,20.759,"12"
"259",-71.368803667,42.700457404,20.759,"12"
"260",-71.368803664,42.700457404,20.759,"12"
"261",-71.368803661,42.700457403,20.758,"12"
"262",-71.368803659,42.700457402,20.758,"12"
"263",-71.368803656,42.700457401,20.757,"12"
"264",-71.368803653,42.700457399,20.757,"12"
"265",-71.36880365,42.700457398,20.756,"12"
"266",-71.368803646,42.700457396,20.756,"12"
"267",-71.368803643,42.700457394,20.755,"12"
"268",-71.368803639,42.700457392,20.755,"12"
"269",-71.368803635,42.700457389,20.754,"12"
"270",-71.368803629,42.700457387,20.754,"12"
"271",-71.368803619,42.700457384,20.753,"12"
"272",-71.368803607,42.700457382,20.753,"12"
"273",-71.368803594,42.70045738,20.752,"12"
"274",-71.36880358,42.700457378,20.752,"12"
"275",-71.368803567,42.700457376,20.752,"12"
"276",-71.368803554,42.700457374,20.752,"12"
"277",-71.368803541,42.700457373,20.751,"12"
"278",-71.368803527,42.700457373,20.751,"12"
"279",-71.368803513,42.700457374,20.751,"12"
"280",-71.368803498,42.700457375,20.751,"12"
"281",-71.368803483,42.700457377,20.751,"12"
"282",-71.368803468,42.700457379,20.751,"12"
"283",-71.368803454,42.700457382,20.751,"12"
"284",-71.36880344,42.700457384,20.751,"12"
"285",-71.368803426,42.700457385,20.752,"12"
"286",-71.368803414,42.700457385,20.752,"12"
"287",-71.368803402,42.700457384,20.753,"12"
"288",-71.368803392,42.700457381,20.753,"12"
"289",-71.368803382,42.700457377,20.754,"12"
"290",-71.368803377,42.700457375,20.754,"12"
"291",-71.368803376,42.700457376,20.754,"12"
"292",-71.368803375,42.700457376,20.755,"12"
"293",-71.368803369,42.700457374,20.755,"12"
"294",-71.368803364,42.700457372,20.755,"12"
"295",-71.368803356,42.700457368,20.755,"12"
"296",-71.368803348,42.700457363,20.756,"12"
"297",-71.368803345,42.700457361,20.756,"12"
"298",-71.368803344,42.700457361,20.756,"12"
"299",-71.368803342,42.70045736,20.757,"12"
"300",-71.368803336,42.700457353,20.757,"12"
"301",-71.368803328,42.700457344,20.758,"12"
"302",-71.368803321,42.700457333,20.758,"12"
"303",-71.368803313,42.700457323,20.759,"12"
"304",-71.368803305,42.700457314,20.76,"12"
"305",-71.368803297,42.700457304,20.761,"12"
"306",-71.368803289,42.700457295,20.763,"12"
"307",-71.368803281,42.700457286,20.764,"12"
"308",-71.368803272,42.700457277,20.765,"12"
"309",-71.368803262,42.700457268,20.767,"12"
"310",-71.368803253,42.70045726,20.768,"12"
"311",-71.368803244,42.700457253,20.77,"12"
"312",-71.368803234,42.700457247,20.771,"12"
"313",-71.368803224,42.700457241,20.772,"12"
"314",-71.368803214,42.700457236,20.774,"12"
"315",-71.368803205,42.70045723,20.775,"12"
"316",-71.368803197,42.700457224,20.777,"12"
"317",-71.368803188,42.700457219,20.778,"12"
"318",-71.368803179,42.700457215,20.78,"12"
"319",-71.368803171,42.70045721,20.781,"12"
"320",-71.368803162,42.700457206,20.782,"12"
