"","lon","lat","ele","site_name"
"210",-71.233561257,43.774298907,248.495,"22"
"211",-71.233561279,43.774298899,248.496,"22"
"212",-71.233561296,43.774298897,248.496,"22"
"213",-71.233561319,43.774298883,248.495,"22"
"214",-71.233561319,43.774298858,248.493,"22"
"215",-71.233561291,43.774298836,248.488,"22"
"216",-71.233561259,43.774298824,248.483,"22"
"217",-71.23356123,43.774298829,248.478,"22"
"218",-71.233561202,43.774298833,248.476,"22"
"219",-71.233561179,43.774298829,248.474,"22"
"220",-71.23356116,43.774298824,248.472,"22"
"221",-71.233561139,43.774298814,248.47,"22"
"222",-71.23356114,43.774298794,248.468,"22"
"223",-71.23356116,43.774298764,248.469,"22"
"224",-71.233561185,43.774298728,248.469,"22"
"225",-71.233561196,43.774298706,248.47,"22"
"226",-71.233561211,43.774298691,248.473,"22"
"227",-71.23356123,43.774298681,248.476,"22"
"228",-71.23356127,43.774298676,248.48,"22"
"229",-71.233561308,43.774298679,248.485,"22"
"230",-71.233561344,43.774298676,248.491,"22"
"231",-71.233561381,43.774298645,248.501,"22"
"232",-71.233561417,43.77429861,248.511,"22"
"233",-71.233561431,43.774298587,248.519,"22"
"234",-71.233561435,43.774298561,248.525,"22"
"235",-71.233561424,43.774298551,248.531,"22"
"236",-71.233561406,43.77429855,248.54,"22"
"237",-71.233561381,43.774298562,248.546,"22"
"238",-71.233561416,43.774298554,248.549,"22"
"239",-71.233561449,43.774298542,248.551,"22"
"240",-71.233561467,43.774298523,248.552,"22"
"241",-71.233561477,43.774298495,248.551,"22"
"242",-71.23356149,43.774298461,248.549,"22"
"243",-71.23356149,43.774298435,248.547,"22"
"244",-71.233561477,43.774298406,248.543,"22"
"245",-71.233561462,43.774298372,248.538,"22"
"246",-71.233561451,43.774298333,248.531,"22"
"247",-71.233561424,43.774298302,248.525,"22"
"248",-71.233561386,43.774298285,248.521,"22"
"249",-71.233561356,43.774298278,248.517,"22"
"250",-71.233561314,43.774298251,248.518,"22"
"251",-71.233561246,43.774298228,248.521,"22"
"252",-71.233561185,43.774298214,248.524,"22"
"253",-71.233561112,43.774298202,248.525,"22"
"254",-71.233561051,43.774298189,248.526,"22"
"255",-71.233560974,43.774298175,248.526,"22"
"256",-71.233560904,43.774298168,248.527,"22"
"257",-71.233560861,43.774298152,248.527,"22"
"258",-71.233560846,43.774298148,248.527,"22"
"259",-71.233560832,43.774298147,248.525,"22"
"260",-71.233560831,43.774298157,248.521,"22"
"261",-71.233560821,43.774298167,248.516,"22"
"262",-71.233560779,43.77429817,248.512,"22"
"263",-71.233560745,43.774298176,248.508,"22"
"264",-71.233560712,43.774298181,248.504,"22"
"265",-71.233560687,43.774298177,248.5,"22"
"266",-71.233560683,43.774298168,248.495,"22"
"267",-71.233560695,43.774298149,248.486,"22"
"268",-71.233560699,43.77429812,248.474,"22"
"269",-71.233560683,43.774298103,248.465,"22"
"270",-71.233560655,43.774298096,248.459,"22"
"271",-71.23356063,43.774298086,248.456,"22"
"272",-71.233560615,43.774298068,248.453,"22"
"273",-71.233560629,43.774298052,248.45,"22"
"274",-71.233560667,43.774298035,248.446,"22"
"275",-71.23356071,43.774298013,248.442,"22"
"276",-71.233560774,43.774297973,248.436,"22"
"277",-71.233560823,43.774297945,248.429,"22"
"278",-71.233560855,43.774297939,248.424,"22"
"279",-71.233560877,43.774297961,248.421,"22"
"280",-71.233560902,43.774298003,248.42,"22"
"281",-71.233560948,43.774298059,248.422,"22"
"282",-71.233560979,43.774298109,248.432,"22"
"283",-71.233560985,43.774298148,248.45,"22"
"284",-71.233560975,43.774298193,248.47,"22"
"285",-71.233560933,43.774298238,248.498,"22"
