,lon,lat,ele,site_name
321,-71.96677766,43.96803564,383.09,20
322,-71.96677767,43.96803563,383.09,20
323,-71.96677768,43.96803563,383.09,20
324,-71.96677769,43.96803562,383.09,20
325,-71.9667777,43.96803561,383.09,20
326,-71.96677771,43.9680356,383.091,20
327,-71.96677772,43.96803559,383.091,20
328,-71.96677773,43.96803559,383.091,20
329,-71.96677774,43.96803558,383.092,20
330,-71.96677774,43.96803557,383.092,20
331,-71.96677775,43.96803556,383.093,20
332,-71.96677776,43.96803556,383.094,20
333,-71.96677776,43.96803555,383.094,20
334,-71.96677777,43.96803555,383.095,20
335,-71.96677777,43.96803554,383.096,20
336,-71.96677776,43.96803554,383.097,20
337,-71.96677776,43.96803554,383.098,20
338,-71.96677776,43.96803554,383.1,20
339,-71.96677775,43.96803553,383.101,20
340,-71.96677775,43.96803553,383.103,20
341,-71.96677775,43.96803553,383.105,20
342,-71.96677774,43.96803553,383.107,20
343,-71.96677774,43.96803552,383.109,20
344,-71.96677774,43.96803552,383.11,20
345,-71.96677775,43.96803551,383.112,20
346,-71.96677776,43.9680355,383.113,20
347,-71.96677776,43.96803549,383.115,20
348,-71.96677777,43.96803548,383.116,20
349,-71.96677778,43.96803547,383.117,20
350,-71.96677779,43.96803546,383.118,20
351,-71.96677779,43.96803545,383.119,20
352,-71.9667778,43.96803545,383.12,20
353,-71.96677781,43.96803544,383.121,20
354,-71.96677782,43.96803543,383.122,20
355,-71.96677783,43.96803542,383.123,20
356,-71.96677784,43.96803541,383.124,20
357,-71.96677785,43.9680354,383.125,20
358,-71.96677785,43.9680354,383.126,20
359,-71.96677786,43.96803539,383.127,20
360,-71.96677786,43.96803539,383.129,20
361,-71.96677786,43.96803539,383.13,20
362,-71.96677786,43.96803539,383.132,20
363,-71.96677786,43.96803539,383.134,20
364,-71.96677786,43.96803539,383.135,20
365,-71.96677784,43.96803539,383.138,20
366,-71.96677781,43.96803539,383.142,20
367,-71.96677777,43.96803538,383.146,20
368,-71.96677773,43.96803538,383.151,20
369,-71.96677769,43.96803538,383.156,20
370,-71.96677764,43.96803538,383.162,20
371,-71.96677759,43.96803537,383.168,20
372,-71.96677755,43.96803537,383.175,20
373,-71.96677752,43.96803536,383.181,20
374,-71.96677749,43.96803536,383.188,20
375,-71.96677748,43.96803536,383.194,20
376,-71.96677747,43.96803535,383.199,20
377,-71.96677746,43.96803535,383.205,20
378,-71.96677746,43.96803535,383.209,20
379,-71.96677746,43.96803534,383.214,20
380,-71.96677746,43.96803534,383.218,20
381,-71.96677746,43.96803534,383.221,20
382,-71.96677746,43.96803533,383.225,20
383,-71.96677746,43.96803533,383.228,20
384,-71.96677746,43.96803532,383.231,20
385,-71.96677746,43.96803532,383.234,20
386,-71.96677746,43.96803531,383.237,20
387,-71.96677747,43.96803531,383.239,20
388,-71.96677747,43.9680353,383.241,20
389,-71.96677747,43.96803529,383.244,20
390,-71.96677748,43.96803529,383.246,20
391,-71.96677748,43.96803528,383.248,20
392,-71.96677749,43.96803527,383.249,20
393,-71.96677749,43.96803526,383.251,20
394,-71.9667775,43.96803525,383.252,20
395,-71.9667775,43.96803524,383.253,20
396,-71.9667775,43.96803523,383.254,20
397,-71.96677751,43.96803522,383.255,20
398,-71.96677751,43.96803522,383.256,20
399,-71.96677752,43.96803521,383.257,20
400,-71.96677751,43.9680352,383.257,20
401,-71.96677751,43.96803519,383.258,20
402,-71.96677751,43.96803518,383.259,20
403,-71.9667775,43.96803517,383.26,20
404,-71.9667775,43.96803516,383.261,20
405,-71.9667775,43.96803515,383.262,20
406,-71.9667775,43.96803514,383.263,20
407,-71.9667775,43.96803514,383.264,20
408,-71.9667775,43.96803513,383.265,20
409,-71.9667775,43.96803512,383.266,20
410,-71.9667775,43.96803511,383.267,20
411,-71.96677751,43.9680351,383.267,20
412,-71.96677751,43.96803509,383.267,20
413,-71.96677752,43.96803508,383.268,20
414,-71.96677752,43.96803508,383.268,20
415,-71.96677753,43.96803507,383.268,20
416,-71.96677753,43.96803506,383.268,20
417,-71.96677754,43.96803505,383.268,20
418,-71.96677754,43.96803504,383.268,20
419,-71.96677755,43.96803503,383.268,20
420,-71.96677755,43.96803503,383.268,20
421,-71.96677756,43.96803502,383.268,20
422,-71.96677756,43.96803502,383.267,20
423,-71.96677757,43.96803501,383.268,20
424,-71.96677757,43.96803501,383.268,20
425,-71.96677757,43.96803501,383.268,20
426,-71.96677758,43.96803501,383.268,20
427,-71.96677758,43.96803501,383.269,20
428,-71.96677759,43.96803501,383.27,20
429,-71.9667776,43.96803501,383.271,20
430,-71.96677761,43.968035,383.272,20
431,-71.96677762,43.968035,383.274,20
432,-71.96677762,43.968035,383.276,20
433,-71.96677763,43.96803499,383.277,20
434,-71.96677764,43.96803499,383.279,20
435,-71.96677764,43.96803499,383.281,20
436,-71.96677764,43.96803498,383.282,20
437,-71.96677765,43.96803498,383.284,20
438,-71.96677765,43.96803497,383.286,20
439,-71.96677765,43.96803497,383.287,20
440,-71.96677766,43.96803497,383.288,20
441,-71.96677766,43.96803497,383.29,20
442,-71.96677766,43.96803496,383.291,20
443,-71.96677766,43.96803496,383.292,20
444,-71.96677766,43.96803496,383.293,20
445,-71.96677766,43.96803496,383.294,20
446,-71.96677766,43.96803496,383.295,20
447,-71.96677765,43.96803496,383.297,20
448,-71.96677765,43.96803495,383.297,20
449,-71.96677765,43.96803495,383.298,20
450,-71.96677765,43.96803495,383.299,20
451,-71.96677765,43.96803495,383.3,20
452,-71.96677765,43.96803494,383.301,20
453,-71.96677765,43.96803494,383.302,20
454,-71.96677765,43.96803494,383.302,20
455,-71.96677765,43.96803494,383.303,20
456,-71.96677765,43.96803495,383.304,20
457,-71.96677764,43.96803495,383.306,20
458,-71.96677764,43.96803496,383.307,20
459,-71.96677764,43.96803497,383.309,20
460,-71.96677764,43.96803497,383.31,20
461,-71.96677764,43.96803498,383.312,20
462,-71.96677764,43.96803499,383.314,20
463,-71.96677764,43.96803499,383.316,20
464,-71.96677764,43.968035,383.319,20
465,-71.96677764,43.96803501,383.321,20
466,-71.96677764,43.96803502,383.323,20
467,-71.96677764,43.96803502,383.326,20
468,-71.96677764,43.96803503,383.329,20
469,-71.96677764,43.96803504,383.331,20
470,-71.96677764,43.96803505,383.334,20
471,-71.96677763,43.96803505,383.336,20
472,-71.96677763,43.96803506,383.339,20
473,-71.96677763,43.96803507,383.341,20
474,-71.96677763,43.96803507,383.344,20
475,-71.96677763,43.96803508,383.346,20
476,-71.96677764,43.96803509,383.349,20
477,-71.96677764,43.96803509,383.352,20
478,-71.96677764,43.9680351,383.354,20
479,-71.96677764,43.96803511,383.357,20
480,-71.96677763,43.96803512,383.361,20
481,-71.96677763,43.96803513,383.364,20
482,-71.96677763,43.96803514,383.368,20
483,-71.96677762,43.96803516,383.372,20
484,-71.96677762,43.96803518,383.376,20
485,-71.96677761,43.96803519,383.381,20
486,-71.9667776,43.96803521,383.385,20
487,-71.9667776,43.96803522,383.39,20
488,-71.96677759,43.96803524,383.395,20
489,-71.96677759,43.96803525,383.4,20
490,-71.96677758,43.96803527,383.405,20
491,-71.96677757,43.96803529,383.41,20
492,-71.96677757,43.9680353,383.416,20
493,-71.96677756,43.96803532,383.421,20
494,-71.96677756,43.96803533,383.427,20
495,-71.96677756,43.96803535,383.432,20
496,-71.96677755,43.96803537,383.438,20
497,-71.96677755,43.96803538,383.445,20
498,-71.96677755,43.9680354,383.451,20
499,-71.96677754,43.96803541,383.457,20
500,-71.96677754,43.96803543,383.462,20
501,-71.96677753,43.96803545,383.468,20
502,-71.96677752,43.96803546,383.474,20
503,-71.96677752,43.96803548,383.48,20
504,-71.96677751,43.9680355,383.486,20
505,-71.9667775,43.96803551,383.492,20
506,-71.9667775,43.96803553,383.497,20
507,-71.96677749,43.96803554,383.503,20
508,-71.96677748,43.96803556,383.509,20
509,-71.96677748,43.96803558,383.515,20
510,-71.96677747,43.96803559,383.521,20
511,-71.96677746,43.96803561,383.527,20
512,-71.96677746,43.96803562,383.532,20
513,-71.96677745,43.96803564,383.538,20
514,-71.96677745,43.96803565,383.544,20
515,-71.96677744,43.96803567,383.55,20
516,-71.96677743,43.96803569,383.556,20
517,-71.96677743,43.9680357,383.562,20
518,-71.96677742,43.96803572,383.568,20
519,-71.96677741,43.96803573,383.573,20
520,-71.96677741,43.96803575,383.579,20
521,-71.9667774,43.96803577,383.585,20
522,-71.9667774,43.96803578,383.591,20
523,-71.96677739,43.9680358,383.596,20
524,-71.96677739,43.96803581,383.602,20
525,-71.96677738,43.96803583,383.607,20
526,-71.96677737,43.96803584,383.613,20
527,-71.96677737,43.96803586,383.618,20
528,-71.96677737,43.96803587,383.624,20
529,-71.96677736,43.96803589,383.629,20
530,-71.96677736,43.9680359,383.635,20
531,-71.96677735,43.96803591,383.64,20
532,-71.96677735,43.96803593,383.645,20
533,-71.96677735,43.96803594,383.65,20
534,-71.96677734,43.96803595,383.655,20
535,-71.96677734,43.96803597,383.66,20
536,-71.96677734,43.96803598,383.664,20
537,-71.96677733,43.96803599,383.669,20
538,-71.96677733,43.968036,383.673,20
539,-71.96677733,43.96803601,383.678,20
540,-71.96677733,43.96803603,383.682,20
541,-71.96677732,43.96803604,383.687,20
542,-71.96677732,43.96803605,383.691,20
543,-71.96677732,43.96803606,383.695,20
544,-71.96677732,43.96803606,383.699,20
545,-71.96677732,43.96803607,383.703,20
546,-71.96677732,43.96803608,383.707,20
547,-71.96677731,43.96803609,383.71,20
548,-71.96677731,43.9680361,383.714,20
549,-71.96677731,43.9680361,383.717,20
550,-71.96677731,43.96803611,383.72,20
551,-71.96677731,43.96803611,383.724,20
552,-71.96677731,43.96803612,383.727,20
553,-71.96677731,43.96803612,383.73,20
554,-71.96677731,43.96803613,383.733,20
555,-71.96677731,43.96803614,383.736,20
556,-71.96677731,43.96803615,383.74,20
557,-71.96677731,43.96803616,383.743,20
558,-71.96677731,43.96803617,383.746,20
559,-71.96677732,43.96803618,383.749,20
560,-71.96677732,43.96803619,383.753,20
561,-71.96677733,43.96803619,383.757,20
562,-71.96677734,43.9680362,383.761,20
563,-71.96677736,43.96803621,383.765,20
564,-71.96677737,43.96803622,383.769,20
565,-71.96677738,43.96803623,383.773,20
566,-71.96677739,43.96803624,383.777,20
567,-71.9667774,43.96803624,383.782,20
568,-71.96677741,43.96803625,383.786,20
569,-71.96677743,43.96803626,383.791,20
570,-71.96677744,43.96803627,383.795,20
571,-71.96677745,43.96803627,383.799,20
572,-71.96677746,43.96803628,383.804,20
573,-71.96677748,43.96803629,383.808,20
574,-71.96677749,43.9680363,383.812,20
575,-71.9667775,43.9680363,383.816,20
576,-71.96677751,43.96803631,383.821,20
577,-71.96677752,43.96803632,383.825,20
578,-71.96677753,43.96803633,383.829,20
579,-71.96677754,43.96803633,383.832,20
580,-71.96677755,43.96803634,383.836,20
581,-71.96677756,43.96803635,383.84,20
582,-71.96677758,43.96803635,383.843,20
583,-71.96677759,43.96803636,383.847,20
584,-71.9667776,43.96803636,383.85,20
585,-71.96677761,43.96803637,383.854,20
586,-71.96677762,43.96803637,383.857,20
587,-71.96677763,43.96803638,383.86,20
588,-71.96677765,43.96803638,383.863,20
589,-71.96677766,43.96803639,383.866,20
590,-71.96677767,43.96803639,383.869,20
591,-71.96677768,43.9680364,383.872,20
592,-71.96677769,43.9680364,383.875,20
593,-71.9667777,43.96803641,383.878,20
594,-71.96677771,43.96803641,383.88,20
595,-71.96677772,43.96803642,383.883,20
596,-71.96677772,43.96803642,383.885,20
597,-71.96677773,43.96803643,383.887,20
598,-71.96677773,43.96803643,383.888,20
599,-71.96677773,43.96803643,383.89,20
600,-71.96677774,43.96803644,383.892,20
601,-71.96677774,43.96803644,383.893,20
602,-71.96677774,43.96803645,383.894,20
603,-71.96677774,43.96803645,383.895,20
604,-71.96677774,43.96803645,383.896,20
605,-71.96677775,43.96803646,383.897,20
606,-71.96677775,43.96803646,383.898,20
607,-71.96677775,43.96803646,383.898,20
608,-71.96677775,43.96803647,383.899,20
609,-71.96677775,43.96803647,383.9,20
610,-71.96677776,43.96803647,383.9,20
611,-71.96677776,43.96803648,383.901,20
612,-71.96677776,43.96803648,383.901,20
613,-71.96677776,43.96803648,383.902,20
614,-71.96677776,43.96803648,383.902,20
615,-71.96677776,43.96803649,383.903,20
616,-71.96677776,43.96803649,383.903,20
617,-71.96677777,43.96803649,383.903,20
618,-71.96677777,43.96803649,383.904,20
619,-71.96677777,43.96803649,383.904,20
620,-71.96677777,43.96803649,383.904,20
621,-71.96677777,43.9680365,383.904,20
622,-71.96677778,43.9680365,383.904,20
623,-71.96677778,43.9680365,383.904,20
624,-71.96677778,43.9680365,383.904,20
625,-71.96677778,43.9680365,383.903,20
626,-71.96677778,43.9680365,383.903,20
627,-71.96677778,43.9680365,383.903,20
628,-71.96677778,43.9680365,383.903,20
629,-71.96677778,43.9680365,383.902,20
630,-71.96677778,43.9680365,383.902,20
631,-71.96677778,43.9680365,383.902,20
632,-71.96677779,43.9680365,383.901,20
633,-71.96677779,43.9680365,383.901,20
634,-71.96677779,43.96803649,383.9,20
635,-71.96677779,43.96803649,383.9,20
