"","lon","lat","ele","site_name"
"183",-71.185939848,42.919949954,39.063,"8"
"184",-71.18593976,42.919950098,39.075,"8"
"185",-71.185939654,42.919950197,39.091,"8"
"186",-71.185939514,42.919950221,39.101,"8"
"187",-71.18593937,42.919950225,39.111,"8"
"188",-71.185939233,42.919950212,39.123,"8"
"189",-71.185939102,42.919950202,39.137,"8"
"190",-71.185938985,42.919950203,39.154,"8"
"191",-71.185938885,42.919950168,39.172,"8"
"192",-71.185938808,42.919950075,39.185,"8"
"193",-71.18593869,42.919950084,39.191,"8"
"194",-71.185938582,42.919950142,39.197,"8"
"195",-71.185938469,42.919950191,39.203,"8"
"196",-71.185938351,42.919950246,39.207,"8"
"197",-71.18593824,42.919950309,39.213,"8"
"198",-71.185938162,42.919950371,39.217,"8"
"199",-71.185938077,42.919950424,39.218,"8"
"200",-71.185937997,42.919950482,39.218,"8"
"201",-71.185937917,42.919950545,39.216,"8"
"202",-71.185937843,42.919950584,39.21,"8"
"203",-71.185937761,42.919950605,39.206,"8"
"204",-71.185937669,42.919950634,39.205,"8"
"205",-71.185937594,42.919950676,39.207,"8"
"206",-71.185937538,42.919950725,39.211,"8"
"207",-71.185937482,42.919950777,39.218,"8"
"208",-71.185937453,42.919950791,39.231,"8"
"209",-71.18593744,42.919950792,39.245,"8"
"210",-71.185937407,42.919950815,39.249,"8"
"211",-71.185937378,42.919950862,39.251,"8"
"212",-71.185937373,42.9199509,39.246,"8"
"213",-71.185937358,42.919950946,39.24,"8"
"214",-71.185937318,42.919950973,39.238,"8"
"215",-71.185937253,42.919950992,39.239,"8"
"216",-71.185937187,42.919951004,39.24,"8"
"217",-71.185937124,42.919951011,39.24,"8"
"218",-71.185937076,42.919950987,39.238,"8"
"219",-71.185937034,42.919950968,39.233,"8"
"220",-71.185936976,42.919950963,39.227,"8"
"221",-71.185936922,42.919950957,39.22,"8"
"222",-71.185936862,42.919950957,39.216,"8"
"223",-71.185936797,42.919950961,39.218,"8"
"224",-71.185936756,42.919950947,39.222,"8"
"225",-71.18593672,42.91995092,39.226,"8"
"226",-71.185936675,42.919950876,39.227,"8"
"227",-71.185936619,42.919950833,39.225,"8"
"228",-71.185936572,42.919950785,39.226,"8"
"229",-71.185936528,42.919950732,39.232,"8"
"230",-71.185936483,42.91995067,39.237,"8"
"231",-71.185936442,42.919950615,39.241,"8"
"232",-71.185936449,42.91995052,39.242,"8"
"233",-71.185936552,42.919950355,39.24,"8"
"234",-71.18593662,42.91995024,39.235,"8"
"235",-71.185936695,42.919950136,39.229,"8"
"236",-71.185936737,42.919950067,39.226,"8"
"237",-71.185936763,42.919949996,39.221,"8"
"238",-71.185936785,42.919949935,39.215,"8"
"239",-71.185936801,42.919949878,39.208,"8"
"240",-71.185936821,42.919949831,39.202,"8"
"241",-71.185936897,42.919949827,39.202,"8"
"242",-71.185936943,42.919949826,39.209,"8"
